"Segreteria";"Delegazione";"Provincia";"Comune";"Pop istat";"Attivi";"Non attivi";"Donatori"
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"MOIMACCO";1648;6;2;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"MORTEGLIANO";5182;3;2;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"MORUZZO";2341;1;4;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"MUZZANA DEL TURGNANO";2682;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"NIMIS";2821;3;2;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PAGNACCO";5002;17;8;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PALAZZOLO DELLO STELLA";3042;2;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PASIAN DI PRATO";9264;21;6;2
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PAVIA DI UDINE";5813;8;5;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"POCENIA";2636;0;0;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PONTEBBA";1565;0;1;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PORPETTO";2702;0;0;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"POVOLETTO";5608;10;7;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"POZZUOLO DEL FRIULI";6937;4;4;3
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PRADAMANO";3552;8;4;2
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PRECENICCO";1506;0;1;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PREMARIACCO";4220;5;4;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PREPOTTO";814;0;0;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"PULFERO";1077;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RAGOGNA";2974;3;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"REANA DEL ROJALE";5060;3;2;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"REMANZACCO";6025;4;4;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RESIA";1126;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RESIUTTA";332;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RIVE D ARCANO";2464;1;2;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RONCHIS";2037;1;2;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"RUDA";3001;3;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN DANIELE DEL FRIULI";8222;5;10;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN GIORGIO DI NOGARO";7717;8;0;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN GIOVANNI AL NATISONE";6170;3;5;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN LEONARDO";1195;1;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN PIETRO AL NATISONE";2226;1;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN VITO AL TORRE";1365;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAN VITO DI FAGAGNA";1711;1;1;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SANTA MARIA LA LONGA";2437;4;1;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SAVOGNA";521;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"SEDEGLIANO";3933;5;1;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"STREGNA";426;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TAIPANA";700;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TALMASSONS";4180;4;6;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TARCENTO";9148;14;8;2
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TARVISIO";4774;11;4;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TAVAGNACCO";14290;22;4;4
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TEOR";1997;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TERZO D AQUILEIA";2928;1;2;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TORREANO";2272;5;3;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TORVISCOSA";3067;3;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TREPPO GRANDE";1767;2;1;1
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TRICESIMO";7716;18;6;2
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"TRIVIGNANO UDINESE";1674;0;1;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"UDINE";99439;404;261;37
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"VARMO";2889;3;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"VILLA VICENTINA";1400;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"DELEGAZIONE FAI DI UDINE";"UD";"VISCO";796;0;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"GRUPPO FAI DI CIVIDALE DEL FRIULI";"UD";"CIVIDALE DEL FRIULI";11628;24;19;2
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"GRUPPO FAI DI GEMONA DEL FRIULI";"UD";"ARTEGNA";2927;1;0;0
"DIREZIONE REGIONALE FAI FRIULI VENEZIA GIULIA";"GRUPPO FAI DI GEMONA DEL FRIULI";"UD";"BUJA";6745;5;5;1
